order_id,customer_id,product_id,order_date,quantity,unit_price,discount_pct,gross_amount,net_amount,payment_method,channel,marketing_source,delivery_days,returned,review_score,segment,city,category,net_calc,amount_diff
O01745,C0159,P043,2024-12-20,4,119.53,0.05,478.12,454.21,Mobile Money,Web,Direct,1.0,0,5.0,Professionnel,Les Cayes,Cours,454.214,-0.004000000000019099
O01746,C0459,P039,2024-08-02,1,179.66,0.11,179.66,159.9,Carte,App,Réseaux sociaux,2.0,0,4.0,Professionnel,Gonaïves,Cours,159.8974,0.002600000000001046
O01747,C0370,P007,2024-09-11,1,308.43,0.14,308.43,265.25,Mobile Money,Web,Référencement payant,3.0,0,4.0,Indépendant,Montréal,Logiciel,265.2498,0.0002000000000066393
O01748,C0080,P018,2025-02-07,2,52.97,0.05,105.94,100.64,Mobile Money,Web,Référencement payant,1.0,0,4.0,Étudiant,Montréal,Cours,100.64299999999999,-0.002999999999985903
O01749,C0108,P051,2025-02-04,3,51.59,0.07,154.77,143.94,Virement,Web,Direct,14.0,0,4.0,Professionnel,Jérémie,Accessoire,143.9361,0.003899999999987358
O01750,C0041,P003,2025-10-30,3,40.16,0.11,120.48,107.23,Carte,Web,Réseaux sociaux,3.0,0,5.0,Professionnel,Dakar,Livre,107.22720000000001,0.0027999999999934744
O01751,C0129,P043,2024-12-09,4,119.53,0.03,478.12,463.78,Mobile Money,Web,Organique,1.0,0,5.0,Étudiant,Gonaïves,Cours,463.77639999999997,0.0036000000000058208
O01752,C0329,P032,2025-02-07,1,756.36,0.01,756.36,748.8,Carte,Web,Référencement payant,13.0,0,4.0,Étudiant,Port-au-Prince,Laptop,748.7964000000001,0.003599999999892134
O01753,C0468,P008,2025-04-29,1,68.48,0.11,68.48,60.95,Virement,App,Partenariat,1.0,0,5.0,Professionnel,Jacmel,Logiciel,60.9472,0.00280000000000058
O01754,C0241,P008,2024-05-04,4,68.48,0.0,273.92,273.92,Mobile Money,Web,Référencement payant,2.0,0,4.0,Étudiant,Port-au-Prince,Logiciel,273.92,0.0
O01755,C0041,P059,2025-04-21,5,108.25,0.03,541.25,525.01,Mobile Money,Web,Partenariat,3.0,0,4.357446808510638,Professionnel,Dakar,Cours,525.0124999999999,-0.002499999999940883
O01756,C0024,P002,2025-09-08,1,1058.14,0.26,1058.14,783.02,Mobile Money,Web,Réseaux sociaux,10.0,0,4.0,Indépendant,Cap-Haïtien,Laptop,783.0236000000001,-0.0036000000001195076
O01757,C0208,P002,2024-08-15,2,1058.14,0.12,2116.28,1862.33,Carte,App,Référencement payant,6.0,0,4.0,Entreprise,Les Cayes,Laptop,1862.3264000000001,0.003599999999778447
O01758,C0133,P002,2024-05-07,4,1058.14,0.09,4232.56,3851.63,Mobile Money,Web,Organique,10.0,0,5.0,Étudiant,Cap-Haïtien,Laptop,3851.6296000000007,0.00039999999944484443
O01759,C0289,P038,2024-09-04,1,98.38,0.06,98.38,92.48,Virement,Web,Réseaux sociaux,1.0,0,4.0,Étudiant,Paris,Cours,92.4772,0.0028000000000076852
O01760,C0060,P056,2024-07-15,5,144.68,0.1,723.4,651.06,Carte,App,Organique,1.0,0,5.0,Professionnel,Montréal,Logiciel,651.06,0.0
O01761,C0116,P011,2025-02-22,2,41.85,0.12,83.7,73.66,Cash,App,Organique,2.0,0,5.0,Étudiant,Santo Domingo,Cours,73.656,0.003999999999990678
O01762,C0278,P048,2025-09-09,3,74.61,0.12,223.83,196.97,Virement,App,Organique,7.0,0,5.0,Étudiant,Cap-Haïtien,Cours,196.9704,-0.0004000000000132786
O01763,C0141,P044,2025-03-02,2,238.63,0.14,477.26,410.44,Cash,Web,Référencement payant,0.0,0,3.0,Étudiant,Abidjan,Logiciel,410.4436,-0.0036000000000058208
O01764,C0183,P014,2024-03-30,4,120.86,0.12,483.44,425.43,Virement,Web,Partenariat,5.0,0,4.0,Indépendant,Abidjan,Cours,425.4272,0.0027999999999792635
O01765,C0111,P005,2024-08-13,1,1123.49,0.16,1123.49,943.73,Carte,Web,Réseaux sociaux,11.0,0,4.0,Professionnel,Port-au-Prince,Laptop,943.7316,-0.0015999999999394277
O01766,C0026,P030,2025-05-07,1,408.53,0.15,408.53,347.25,Mobile Money,App,Réseaux sociaux,1.0,0,4.0,Professionnel,Port-au-Prince,Cloud,347.2505,-0.0004999999999881766
O01767,C0173,P005,2024-08-24,3,1123.49,0.02,3370.47,3303.06,Carte,Web,Organique,8.0,0,4.0,Étudiant,Port-au-Prince,Laptop,3303.0606,-0.0005999999998493877
O01768,C0165,P007,2025-02-23,5,308.43,0.17,1542.15,1279.98,Mobile Money,Web,Réseaux sociaux,0.0,0,4.0,Étudiant,Unknown,Logiciel,1279.9845,-0.004500000000007276
O01769,C0450,P028,2025-05-11,4,26.12,0.16,104.48,87.76,Carte,Web,Organique,21.0,0,5.0,Professionnel,Port-au-Prince,Accessoire,87.7632,-0.003199999999992542
O01770,C0447,P049,2024-08-23,4,308.72,0.06,1234.88,1160.79,Virement,Boutique,Email,3.0,0,4.0,Indépendant,Hinche,Logiciel,1160.7872,0.0027999999999792635
O01771,C0216,P060,2025-04-07,3,813.91,0.0,2441.73,2441.73,Carte,Web,Direct,13.0,0,4.0,Étudiant,Kinshasa,Laptop,2441.73,0.0
O01772,C0144,P038,2024-10-11,1,98.38,0.28,98.38,70.83,Carte,Web,Réseaux sociaux,10.0,0,4.0,Étudiant,Port-au-Prince,Cours,70.83359999999999,-0.00359999999999161
O01773,C0209,P017,2024-04-06,3,108.73,0.08,326.19,300.09,Carte,Boutique,Référencement payant,1.0,0,4.0,Étudiant,Les Cayes,Logiciel,300.0948,-0.004800000000045657
O01774,C0304,P020,2024-09-23,5,1817.26,0.2,9086.3,7269.04,Mobile Money,App,Référencement payant,11.0,0,4.0,Professionnel,Port-au-Prince,Laptop,7269.04,0.0
O01775,C0194,P037,2024-11-11,4,120.19,0.15,480.76,408.65,Carte,App,Organique,0.0,0,3.0,Entreprise,Fort-Liberté,Cours,408.64599999999996,0.004000000000019099
O01776,C0379,P011,2024-01-02,4,41.85,0.22,167.4,130.57,Carte,App,Réseaux sociaux,1.0,1,4.0,Étudiant,Montréal,Cours,130.572,-0.0020000000000095497
O01777,C0483,P032,2025-09-30,2,756.36,0.25,1512.72,1134.54,Carte,Web,Organique,10.0,0,3.0,Professionnel,Paris,Laptop,1134.54,0.0
O01778,C0202,P047,2025-01-12,3,122.9,0.23,368.7,283.9,Carte,App,Réseaux sociaux,0.0,0,4.0,Entreprise,Port-au-Prince,Cours,283.899,0.0009999999999763531
O01779,C0059,P051,2024-01-26,4,51.59,0.09,206.36,187.79,Cash,Web,Partenariat,3.0,0,5.0,Professionnel,Port-au-Prince,Accessoire,187.78760000000003,0.002399999999965985
O01780,C0061,P004,2025-09-12,4,91.27,0.09,365.08,332.22,Mobile Money,Boutique,Réseaux sociaux,12.0,0,5.0,Indépendant,Les Cayes,Accessoire,332.2228,-0.0027999999999792635
O01781,C0436,P018,2025-09-03,5,52.97,0.28,264.85,190.69,Carte,Web,Réseaux sociaux,1.0,0,5.0,Entreprise,Port-au-Prince,Cours,190.692,-0.0020000000000095497
O01782,C0209,P016,2024-01-09,4,1572.54,0.1,6290.16,5661.14,Carte,App,Organique,6.0,0,5.0,Étudiant,Les Cayes,Laptop,5661.144,-0.0039999999999054126
O01783,C0164,P034,2024-04-26,2,294.16,0.1,588.32,529.49,Carte,Web,Réseaux sociaux,1.0,1,4.0,Entreprise,Port-au-Prince,Logiciel,529.488,0.0019999999999527063
O01784,C0310,P012,2024-09-17,2,74.3,0.16,148.6,124.82,Carte,Web,Direct,2.0,0,5.0,Professionnel,Paris,Livre,124.82399999999998,-0.003999999999990678
O01785,C0479,P058,2024-12-28,4,222.36,0.12,889.44,782.71,Carte,Web,Réseaux sociaux,3.0,0,4.0,Étudiant,Les Cayes,Cloud,782.7072000000001,0.0027999999999792635
O01786,C0213,P056,2025-06-02,5,144.68,0.12,723.4,636.59,Carte,App,Référencement payant,2.0,0,4.0,Étudiant,Port-au-Prince,Logiciel,636.592,-0.0019999999999527063
O01787,C0158,P020,2024-10-30,5,1817.26,0.13,9086.3,7905.08,Carte,Web,Organique,8.0,0,4.0,Étudiant,Montréal,Laptop,7905.080999999999,-0.0009999999992942321
O01788,C0432,P025,2025-03-13,4,95.45,0.07,381.8,355.07,Carte,Boutique,Organique,2.0,0,5.0,Indépendant,Cap-Haïtien,Cours,355.074,-0.004000000000019099
O01789,C0042,P027,2024-01-08,3,1016.89,0.24,3050.67,2318.51,Mobile Money,Web,Réseaux sociaux,12.0,0,5.0,Entreprise,Saint-Marc,Laptop,2318.5092,0.0008000000002539309
O01790,C0423,P003,2025-04-15,5,40.16,0.13,200.8,174.7,Carte,App,Direct,0.0,0,5.0,Étudiant,Santo Domingo,Livre,174.696,0.003999999999990678
O01791,C0261,P054,2025-10-16,5,1341.69,0.2,6708.45,5366.76,Mobile Money,App,Organique,9.0,0,4.0,Professionnel,Port-au-Prince,Laptop,5366.76,0.0
O01792,C0011,P047,2025-01-11,1,122.9,0.03,122.9,119.21,Mobile Money,Web,Référencement payant,1.0,0,5.0,Entreprise,Gonaïves,Cours,119.21300000000001,-0.0030000000000143245
O01793,C0114,P020,2024-11-21,2,1817.26,0.22,3634.52,2834.93,Virement,App,Organique,14.0,0,5.0,Étudiant,Abidjan,Laptop,2834.9256,0.004399999999805004
O01794,C0340,P033,2024-07-31,2,119.22,0.02,238.44,233.67,Carte,App,Email,10.0,0,4.0,Professionnel,Port-au-Prince,Accessoire,233.6712,-0.0012000000000114142
O01795,C0377,P023,2025-11-13,3,132.18,0.23,396.54,305.34,Mobile Money,App,Email,3.0,0,4.0,Indépendant,Montréal,Logiciel,305.3358,0.004199999999968895
O01796,C0098,P014,2024-01-24,2,120.86,0.03,241.72,234.47,Virement,App,Email,3.0,0,4.0,Professionnel,Port-au-Prince,Cours,234.4684,0.001599999999996271
O01797,C0329,P019,2024-07-24,2,121.48,0.15,242.96,206.52,Cash,App,Organique,3.0,0,4.0,Étudiant,Port-au-Prince,Cours,206.516,0.004000000000019099
O01798,C0495,P007,2024-04-09,1,308.43,0.03,308.43,299.18,Virement,Web,Organique,0.0,0,4.0,Étudiant,Port-au-Prince,Logiciel,299.1771,0.002900000000011005
O01799,C0344,P049,2025-09-11,1,308.72,0.22,308.72,240.8,Carte,Web,Partenariat,5.0,0,4.0,Étudiant,Paris,Logiciel,240.80160000000004,-0.0016000000000246928
O01800,C0352,P040,2024-12-11,3,141.14,0.12,423.42,372.61,Cash,Web,Email,2.0,0,5.0,Étudiant,Montréal,Cloud,372.6096,0.0004000000000132786
O01801,C0097,P056,2025-10-21,5,144.68,0.1,723.4,651.06,Virement,App,Organique,3.0,0,4.0,Étudiant,Port-au-Prince,Logiciel,651.06,0.0
O01802,C0319,P001,2025-04-20,2,1681.08,0.09,3362.16,3059.57,Carte,Boutique,Réseaux sociaux,12.0,0,4.0,Professionnel,Port-au-Prince,Laptop,3059.5656,0.004400000000259752
O01803,C0355,P038,2025-02-02,2,98.38,0.11,196.76,175.12,Carte,Web,Organique,2.0,0,4.0,Professionnel,Santo Domingo,Cours,175.1164,0.0036000000000058208
O01804,C0056,P034,2025-01-04,2,294.16,0.06,588.32,553.02,Cash,Web,Réseaux sociaux,1.0,0,5.0,Professionnel,Cap-Haïtien,Logiciel,553.0208,-0.0008000000000265572
O01805,C0156,P038,2024-05-24,5,98.38,0.07,491.9,457.47,Carte,Web,Réseaux sociaux,1.0,0,5.0,Professionnel,Port-au-Prince,Cours,457.4669999999999,0.0030000000000995897
O01806,C0442,P060,2025-02-05,4,813.91,0.04,3255.64,3125.41,Mobile Money,App,Organique,6.0,0,4.0,Indépendant,Abidjan,Laptop,3125.4143999999997,-0.004399999999805004
O01807,C0500,P024,2025-05-04,4,133.87,0.16,535.48,449.8,Carte,App,Réseaux sociaux,2.0,0,5.0,Professionnel,Saint-Marc,Cours,449.8032,-0.003199999999992542
O01808,C0087,P009,2025-11-21,1,157.91,0.19,157.91,127.91,Mobile Money,App,Email,0.0,0,5.0,Étudiant,Les Cayes,Cours,127.9071,0.002899999999996794
O01809,C0366,P001,2025-01-27,5,1681.08,0.23,8405.4,6472.16,Carte,App,Direct,6.0,0,4.0,Étudiant,Gonaïves,Laptop,6472.157999999999,0.0020000000004074536
O01810,C0251,P030,2025-11-02,1,408.53,0.29,408.53,290.06,Mobile Money,App,Référencement payant,3.0,0,4.0,Étudiant,Jacmel,Cloud,290.05629999999996,0.003700000000037562
O01811,C0296,P011,2025-11-06,5,41.85,0.17,209.25,173.68,Mobile Money,Web,Réseaux sociaux,0.0,0,4.0,Professionnel,Port-au-Prince,Cours,173.67749999999998,0.002500000000026148
O01812,C0256,P009,2025-01-08,5,157.91,0.17,789.55,655.33,Virement,Web,Référencement payant,0.0,0,4.0,Entreprise,Cap-Haïtien,Cours,655.3264999999999,0.0035000000001446097
O01813,C0434,P009,2024-11-10,3,157.91,0.15,473.73,402.67,Carte,Web,Organique,5.0,0,4.0,Étudiant,Les Cayes,Cours,402.6705,-0.0004999999999881766
O01814,C0223,P017,2024-04-12,5,108.73,0.0,543.65,543.65,Carte,Boutique,Email,6.0,0,4.0,Étudiant,Montréal,Logiciel,543.65,0.0
O01815,C0295,P007,2024-07-10,5,308.43,0.05,1542.15,1465.04,Carte,App,Organique,0.0,0,4.0,Indépendant,Les Cayes,Logiciel,1465.0425,-0.0025000000000545697
O01816,C0335,P030,2025-09-20,3,408.53,0.22,1225.59,955.96,Carte,Web,Organique,1.0,0,4.0,Entreprise,Port-au-Prince,Cloud,955.9602,-0.0001999999999497959
O01817,C0277,P040,2024-04-08,4,141.14,0.07,564.56,525.04,Cash,Web,Email,3.0,0,5.0,Professionnel,Montréal,Cloud,525.0407999999999,-0.0007999999999128704
O01818,C0440,P018,2024-10-10,3,52.97,0.22,158.91,123.95,Carte,Web,Organique,3.0,0,4.0,Indépendant,Montréal,Cours,123.9498,0.0002000000000066393
O01819,C0119,P009,2025-05-14,3,157.91,0.11,473.73,421.62,Carte,Boutique,Référencement payant,3.0,0,5.0,Professionnel,Port-au-Prince,Cours,421.6197,0.00029999999998153726
O01820,C0475,P035,2024-06-21,2,52.24,0.12,104.48,91.94,Virement,Web,Email,0.0,0,5.0,Étudiant,Jérémie,Livre,91.9424,-0.0024000000000086175
O01821,C0340,P006,2025-11-27,4,75.23,0.09,300.92,273.84,Carte,App,Organique,12.0,0,4.0,Professionnel,Port-au-Prince,Accessoire,273.8372,0.0027999999999792635
O01822,C0481,P045,2025-04-09,2,349.73,0.04,699.46,671.48,Carte,Web,Réseaux sociaux,0.0,0,5.0,Entreprise,Port-au-Prince,Cloud,671.4816,-0.0015999999999394277
O01823,C0188,P023,2024-01-21,1,132.18,0.25,132.18,99.14,Mobile Money,App,Email,3.0,0,5.0,Indépendant,Abidjan,Logiciel,99.135,0.0049999999999954525
O01824,C0240,P025,2024-06-25,2,95.45,0.12,190.9,167.99,Carte,App,Référencement payant,3.0,0,3.0,Étudiant,Port-au-Prince,Cours,167.99200000000002,-0.0020000000000095497
O01825,C0022,P015,2025-06-13,1,215.62,0.01,215.62,213.46,Virement,Web,Partenariat,1.0,0,4.0,Étudiant,Saint-Marc,Cloud,213.4638,-0.0037999999999840384
O01826,C0462,P017,2025-09-09,5,108.73,0.11,543.65,483.85,Mobile Money,App,Réseaux sociaux,0.0,0,5.0,Étudiant,Santo Domingo,Logiciel,483.8485,0.0015000000000213731
O01827,C0409,P009,2025-10-24,2,157.91,0.25,315.82,236.86,Carte,Web,Partenariat,2.0,0,5.0,Indépendant,Jacmel,Cours,236.865,-0.0049999999999954525
O01828,C0149,P034,2025-08-31,4,294.16,0.06,1176.64,1106.04,Mobile Money,App,Réseaux sociaux,3.0,0,4.0,Indépendant,Abidjan,Logiciel,1106.0416,-0.0016000000000531145
O01829,C0026,P009,2024-02-23,3,157.91,0.07,473.73,440.57,Virement,Web,Organique,3.0,0,4.0,Professionnel,Port-au-Prince,Cours,440.5689,0.0011000000000080945
O01830,C0349,P041,2025-06-05,2,46.48,0.11,92.96,82.73,Carte,App,Email,1.0,0,5.0,Étudiant,Port-au-Prince,Livre,82.7344,-0.0043999999999897454
O01831,C0337,P016,2024-03-19,2,1572.54,0.01,3145.08,3113.63,Mobile Money,Web,Organique,14.0,0,5.0,Indépendant,Port-au-Prince,Laptop,3113.6292,0.0008000000002539309
O01832,C0264,P034,2024-02-24,5,294.16,0.17,1470.8,1220.76,Carte,App,Organique,3.0,0,4.0,Étudiant,Port-au-Prince,Logiciel,1220.764,-0.0039999999999054126
O01833,C0079,P033,2025-05-09,3,119.22,0.03,357.66,346.93,Mobile Money,Web,Organique,14.0,0,5.0,Entreprise,Port-au-Prince,Accessoire,346.9302,-0.0002000000000066393
O01834,C0460,P039,2024-12-07,3,179.66,0.0,538.98,538.98,Mobile Money,App,Partenariat,1.0,0,5.0,Étudiant,Abidjan,Cours,538.98,0.0
O01835,C0217,P046,2025-04-08,4,125.59,0.0,502.36,502.36,Carte,Web,Direct,1.0,0,4.0,Professionnel,Les Cayes,Cours,502.36,0.0
O01836,C0363,P034,2025-08-31,5,294.16,0.07,1470.8,1367.84,Mobile Money,Web,Direct,1.0,0,4.0,Indépendant,Santo Domingo,Logiciel,1367.8439999999998,-0.0039999999999054126
O01837,C0430,P052,2024-02-19,4,1932.53,0.16,7730.12,6493.3,Carte,App,Réseaux sociaux,12.0,0,5.0,Étudiant,Dakar,Laptop,6493.3008,-0.0007999999997991836
O01838,C0275,P016,2025-01-12,3,1572.54,0.1,4717.62,4245.86,Mobile Money,Web,Réseaux sociaux,11.0,1,4.0,Étudiant,Gonaïves,Laptop,4245.858,0.001999999999497959
O01839,C0048,P046,2025-08-19,5,125.59,0.16,627.95,527.48,Mobile Money,Web,Partenariat,2.0,0,4.0,Professionnel,Unknown,Cours,527.4780000000001,0.0019999999999527063
O01840,C0444,P021,2024-11-10,5,151.84,0.25,759.2,569.4,Carte,App,Réseaux sociaux,3.0,0,5.0,Indépendant,Cap-Haïtien,Cours,569.4000000000001,-1.1368683772161603e-13
O01841,C0334,P038,2025-01-09,5,98.38,0.06,491.9,462.39,Carte,Web,Réseaux sociaux,6.0,0,3.0,Professionnel,Port-au-Prince,Cours,462.38599999999997,0.004000000000019099
O01842,C0448,P030,2024-12-21,1,408.53,0.07,408.53,379.93,Cash,App,Organique,1.0,0,4.0,Indépendant,Fort-Liberté,Cloud,379.93289999999996,-0.0028999999999541615
O01843,C0307,P055,2025-10-10,5,1771.15,0.21,8855.75,6996.04,Carte,Web,Email,10.0,0,5.0,Étudiant,Paris,Laptop,6996.0425000000005,-0.002500000000509317
O01844,C0454,P017,2024-02-05,1,108.73,0.16,108.73,91.33,Carte,Boutique,Email,2.0,0,4.0,Indépendant,Les Cayes,Logiciel,91.3332,-0.003200000000006753
O01845,C0434,P032,2025-09-19,4,756.36,0.25,3025.44,2269.08,Carte,App,Réseaux sociaux,4.0,0,5.0,Étudiant,Les Cayes,Laptop,2269.08,0.0
O01846,C0108,P010,2025-08-06,4,28.28,0.08,113.12,104.07,Mobile Money,Web,Organique,1.0,0,4.357446808510638,Professionnel,Jérémie,Livre,104.0704,-0.0004000000000132786
O01847,C0087,P039,2025-08-03,2,179.66,0.09,359.32,326.98,Carte,Web,Référencement payant,0.0,0,5.0,Étudiant,Les Cayes,Cours,326.9812,-0.0011999999999829924
O01848,C0081,P003,2024-10-21,1,40.16,0.14,40.16,34.54,Virement,App,Email,3.0,0,4.0,Indépendant,Paris,Livre,34.5376,0.002400000000001512
O01849,C0400,P025,2025-01-03,5,95.45,0.18,477.25,391.34,Mobile Money,App,Organique,1.0,0,5.0,Professionnel,Cap-Haïtien,Cours,391.345,-0.005000000000052296
O01850,C0121,P001,2024-09-20,5,1681.08,0.21,8405.4,6640.27,Carte,Web,Réseaux sociaux,8.0,0,5.0,Entreprise,Paris,Laptop,6640.266,0.004000000000814907
O01851,C0226,P020,2024-06-28,1,1817.26,0.13,1817.26,1581.02,Mobile Money,Web,Direct,2.0,0,4.0,Étudiant,Paris,Laptop,1581.0162,0.0037999999999556167
O01852,C0394,P030,2025-09-17,4,408.53,0.23,1634.12,1258.27,Carte,Web,Email,0.0,0,4.357446808510638,Indépendant,Dakar,Cloud,1258.2723999999998,-0.002399999999852298
O01853,C0215,P020,2024-12-27,1,1817.26,0.0,1817.26,1817.26,Carte,App,Email,12.0,0,4.0,Indépendant,Port-au-Prince,Laptop,1817.26,0.0
O01854,C0031,P024,2025-06-01,3,133.87,0.03,401.61,389.56,Mobile Money,App,Email,3.0,0,5.0,Professionnel,Saint-Marc,Cours,389.56170000000003,-0.0017000000000280124
O01855,C0181,P009,2024-03-13,2,157.91,0.08,315.82,290.55,Carte,Web,Direct,3.0,0,4.0,Étudiant,Hinche,Cours,290.5544,-0.004399999999975535
O01856,C0048,P043,2025-07-18,4,119.53,0.15,478.12,406.4,Virement,Web,Réseaux sociaux,2.0,0,4.0,Professionnel,Unknown,Cours,406.402,-0.0020000000000095497
O01857,C0193,P048,2025-04-16,3,74.61,0.17,223.83,185.78,Mobile Money,App,Organique,2.0,0,4.0,Étudiant,Cap-Haïtien,Cours,185.7789,0.0011000000000080945
O01858,C0369,P028,2025-12-14,3,26.12,0.11,78.36,69.74,Carte,Boutique,Réseaux sociaux,6.0,0,4.0,Indépendant,Santo Domingo,Accessoire,69.7404,-0.00039999999999906777
O01859,C0260,P004,2024-04-05,4,91.27,0.04,365.08,350.48,Cash,Web,Partenariat,19.0,0,5.0,Étudiant,Cap-Haïtien,Accessoire,350.47679999999997,0.0032000000000493856
O01860,C0338,P004,2025-01-21,3,91.27,0.1,273.81,246.43,Mobile Money,Web,Organique,3.0,0,4.0,Étudiant,Gonaïves,Accessoire,246.429,0.0010000000000047748
O01861,C0054,P041,2024-12-31,1,46.48,0.12,46.48,40.9,Carte,Web,Organique,3.0,0,5.0,Entreprise,Cap-Haïtien,Livre,40.9024,-0.002400000000001512
O01862,C0376,P056,2025-01-19,3,144.68,0.18,434.04,355.91,Mobile Money,App,Organique,3.0,0,5.0,Étudiant,Cap-Haïtien,Logiciel,355.91280000000006,-0.002800000000036107
O01863,C0213,P052,2024-02-08,4,1932.53,0.1,7730.12,6957.11,Cash,Web,Email,6.0,0,5.0,Étudiant,Port-au-Prince,Laptop,6957.108,0.001999999999497959
O01864,C0144,P025,2024-12-04,3,95.45,0.15,286.35,243.4,Mobile Money,Web,Email,2.0,0,5.0,Étudiant,Port-au-Prince,Cours,243.3975,0.0024999999999977263
O01865,C0326,P030,2024-08-02,1,408.53,0.07,408.53,379.93,Mobile Money,App,Réseaux sociaux,3.0,0,5.0,Étudiant,Port-au-Prince,Cloud,379.93289999999996,-0.0028999999999541615
O01866,C0068,P010,2025-03-17,1,28.28,0.07,28.28,26.3,Mobile Money,Web,Organique,1.0,0,3.0,Entreprise,Paris,Livre,26.3004,-0.00039999999999906777
O01867,C0250,P005,2024-06-14,2,1123.49,0.01,2246.98,2224.51,Carte,Web,Référencement payant,4.0,0,4.0,Professionnel,Cap-Haïtien,Laptop,2224.5102,-0.0001999999999497959
O01868,C0212,P046,2024-11-07,4,125.59,0.05,502.36,477.24,Carte,Web,Organique,0.0,0,4.357446808510638,Indépendant,Hinche,Cours,477.242,-0.0020000000000095497
O01869,C0083,P026,2025-03-19,2,95.37,0.13,190.74,165.94,Mobile Money,Web,Référencement payant,7.0,0,5.0,Entreprise,Cap-Haïtien,Accessoire,165.9438,-0.00380000000001246
O01870,C0477,P030,2024-02-15,5,408.53,0.06,2042.65,1920.09,Virement,Web,Organique,6.0,0,4.0,Professionnel,Jacmel,Cloud,1920.091,-0.0009999999999763531
O01871,C0182,P021,2025-07-16,2,151.84,0.03,303.68,294.57,Mobile Money,Web,Direct,3.0,0,3.0,Entreprise,Paris,Cours,294.5696,0.0004000000000132786
O01872,C0021,P019,2025-05-26,3,121.48,0.02,364.44,357.15,Carte,Web,Réseaux sociaux,3.0,0,4.0,Étudiant,Fort-Liberté,Cours,357.1512,-0.0012000000000398359
O01873,C0222,P060,2024-02-10,4,813.91,0.02,3255.64,3190.53,Carte,Web,Email,12.0,0,5.0,Étudiant,Jérémie,Laptop,3190.5272,0.002800000000206637
O01874,C0484,P049,2024-02-16,4,308.72,0.12,1234.88,1086.69,Carte,App,Organique,0.0,0,5.0,Indépendant,Cap-Haïtien,Logiciel,1086.6944,-0.004400000000032378
O01875,C0335,P042,2025-08-30,1,68.31,0.11,68.31,60.8,Carte,App,Organique,1.0,0,4.0,Entreprise,Port-au-Prince,Cloud,60.7959,0.004099999999993997
O01876,C0319,P024,2024-07-21,1,133.87,0.09,133.87,121.82,Mobile Money,Web,Référencement payant,1.0,0,5.0,Professionnel,Port-au-Prince,Cours,121.8217,-0.0017000000000138016
O01877,C0451,P044,2025-09-07,1,238.63,0.07,238.63,221.93,Carte,App,Email,2.0,0,3.0,Professionnel,Port-au-Prince,Logiciel,221.92589999999998,0.004100000000022419
O01878,C0042,P021,2024-12-22,5,151.84,0.03,759.2,736.42,Virement,Web,Référencement payant,0.0,0,5.0,Entreprise,Saint-Marc,Cours,736.424,-0.004000000000019099
O01879,C0276,P031,2024-09-01,1,165.54,0.08,165.54,152.3,Mobile Money,App,Email,3.0,0,4.0,Professionnel,Port-au-Prince,Cours,152.2968,0.003200000000020964
O01880,C0161,P009,2024-07-14,1,157.91,0.01,157.91,156.33,Mobile Money,App,Email,2.0,0,5.0,Professionnel,Hinche,Cours,156.33089999999999,-0.0008999999999730335
O01881,C0339,P043,2025-04-16,4,119.53,0.17,478.12,396.84,Virement,App,Partenariat,0.0,0,4.0,Étudiant,Gonaïves,Cours,396.83959999999996,0.0004000000000132786
O01882,C0427,P004,2024-03-19,4,91.27,0.01,365.08,361.43,Mobile Money,App,Réseaux sociaux,8.0,0,4.0,Professionnel,Montréal,Accessoire,361.4292,0.0008000000000265572
O01883,C0039,P044,2024-10-14,5,238.63,0.25,1193.15,894.86,Virement,Web,Partenariat,2.0,0,4.0,Étudiant,Abidjan,Logiciel,894.8625000000001,-0.0025000000000545697
O01884,C0080,P037,2024-09-04,2,120.19,0.25,240.38,180.28,Virement,Web,Réseaux sociaux,7.0,0,5.0,Étudiant,Montréal,Cours,180.285,-0.0049999999999954525
O01885,C0478,P004,2024-04-20,4,91.27,0.14,365.08,313.97,Mobile Money,Web,Réseaux sociaux,8.0,0,5.0,Professionnel,Les Cayes,Accessoire,313.9688,0.0012000000000398359
O01886,C0246,P031,2024-09-09,1,165.54,0.18,165.54,135.74,Carte,Web,Référencement payant,0.0,0,4.0,Étudiant,Port-au-Prince,Cours,135.74280000000002,-0.0028000000000076852
O01887,C0158,P014,2025-01-12,3,120.86,0.14,362.58,311.82,Carte,App,Organique,1.0,0,4.0,Étudiant,Montréal,Cours,311.81879999999995,0.0012000000000398359
O01888,C0077,P029,2025-04-29,1,26.81,0.01,26.81,26.54,Virement,Web,Organique,2.0,0,5.0,Professionnel,Cap-Haïtien,Livre,26.5419,-0.0018999999999991246
O01889,C0178,P001,2024-03-02,5,1681.08,0.15,8405.4,7144.59,Carte,Web,Organique,3.0,0,5.0,Étudiant,Jérémie,Laptop,7144.589999999999,9.094947017729282e-13
O01890,C0003,P044,2025-09-15,3,238.63,0.29,715.89,508.28,Cash,App,Réseaux sociaux,1.0,0,4.0,Indépendant,Saint-Marc,Logiciel,508.28189999999995,-0.0018999999999778083
O01891,C0112,P031,2025-09-20,2,165.54,0.1,331.08,297.97,Carte,App,Email,2.0,0,5.0,Professionnel,Jacmel,Cours,297.972,-0.0019999999999527063
